line_no,line_intensity,x_positions,y_positions,frame,x_posR,y_posR
3,0.5465517201241088,169,476,1,169,476
3,0.5465517201241088,169,477,1,169,477
3,0.5465517201241088,169,478,1,169,478
3,0.5465517201241088,169,479,1,169,479
3,0.5465517201241088,169,480,1,169,480
3,0.5465517201241088,169,481,1,169,481
3,0.5465517201241088,169,482,1,169,482
3,0.5465517201241088,169,483,1,169,483
3,0.5465517201241088,169,484,1,169,484
3,0.5465517201241088,169,485,1,169,485
3,0.5465517201241088,169,486,1,169,486
3,0.5465517201241088,169,487,1,169,487
3,0.5465517201241088,169,488,1,169,488
3,0.5465517201241088,169,489,1,169,489
3,0.5465517201241088,169,490,1,169,490
3,0.5465517201241088,169,491,1,169,491
3,0.5465517201241088,169,492,1,169,492
3,0.5465517201241088,169,493,1,169,493
3,0.5465517201241088,169,494,1,169,494
3,0.5465517201241088,169,495,1,169,495
3,0.5465517201241088,169,496,1,169,496
3,0.5465517201241088,169,497,1,169,497
3,0.5465517201241088,169,498,1,169,498
3,0.5465517201241088,169,499,1,169,499
4,0.5031953760633827,196,347,1,196,347
4,0.5031953760633827,197,347,1,197,347
4,0.5031953760633827,198,348,1,198,348
4,0.5031953760633827,199,348,1,199,348
4,0.5031953760633827,200,349,1,200,349
4,0.5031953760633827,201,349,1,201,349
4,0.5031953760633827,202,350,1,202,350
4,0.5031953760633827,203,350,1,203,350
4,0.5031953760633827,204,350,1,204,350
4,0.5031953760633827,205,351,1,205,351
4,0.5031953760633827,206,351,1,206,351
4,0.5031953760633827,207,352,1,207,352
4,0.5031953760633827,208,352,1,208,352
4,0.5031953760633827,209,352,1,209,352
4,0.5031953760633827,210,353,1,210,353
4,0.5031953760633827,211,353,1,211,353
4,0.5031953760633827,212,354,1,212,354
4,0.5031953760633827,213,354,1,213,354
4,0.5031953760633827,214,354,1,214,354
4,0.5031953760633827,215,355,1,215,355
4,0.5031953760633827,216,355,1,216,355
4,0.5031953760633827,217,356,1,217,356
4,0.5031953760633827,218,356,1,218,356
4,0.5031953760633827,219,356,1,219,356
4,0.5031953760633827,220,357,1,220,357
4,0.5031953760633827,221,357,1,221,357
4,0.5031953760633827,222,357,1,222,357
4,0.5031953760633827,223,358,1,223,358
4,0.5031953760633827,224,358,1,224,358
4,0.5031953760633827,225,358,1,225,358
4,0.5031953760633827,226,359,1,226,359
4,0.5031953760633827,227,359,1,227,359
4,0.5031953760633827,228,359,1,228,359
4,0.5031953760633827,229,359,1,229,359
4,0.5031953760633827,230,359,1,230,359
4,0.5031953760633827,231,360,1,231,360
4,0.5031953760633827,232,360,1,232,360
4,0.5031953760633827,233,360,1,233,360
4,0.5031953760633827,234,360,1,234,360
4,0.5031953760633827,235,360,1,235,360
4,0.5031953760633827,236,360,1,236,360
4,0.5031953760633827,237,360,1,237,360
4,0.5031953760633827,238,360,1,238,360
4,0.5031953760633827,239,360,1,239,360
4,0.5031953760633827,240,360,1,240,360
4,0.5031953760633827,241,360,1,241,360
4,0.5031953760633827,242,360,1,242,360
4,0.5031953760633827,243,360,1,243,360
4,0.5031953760633827,244,360,1,244,360
4,0.5031953760633827,245,360,1,245,360
4,0.5031953760633827,246,360,1,246,360
4,0.5031953760633827,247,360,1,247,360
4,0.5031953760633827,248,360,1,248,360
4,0.5031953760633827,249,360,1,249,360
4,0.5031953760633827,250,360,1,250,360
4,0.5031953760633827,251,360,1,251,360
4,0.5031953760633827,252,360,1,252,360
4,0.5031953760633827,253,360,1,253,360
5,0.5081237068635781,171,265,1,171,265
5,0.5081237068635781,172,266,1,172,266
5,0.5081237068635781,173,266,1,173,266
5,0.5081237068635781,174,267,1,174,267
5,0.5081237068635781,175,268,1,175,268
5,0.5081237068635781,176,268,1,176,268
5,0.5081237068635781,177,269,1,177,269
5,0.5081237068635781,178,270,1,178,270
5,0.5081237068635781,179,270,1,179,270
5,0.5081237068635781,180,271,1,180,271
5,0.5081237068635781,181,272,1,181,272
5,0.5081237068635781,182,272,1,182,272
5,0.5081237068635781,183,273,1,183,273
5,0.5081237068635781,184,274,1,184,274
5,0.5081237068635781,185,274,1,185,274
5,0.5081237068635781,186,275,1,186,275
5,0.5081237068635781,187,276,1,187,276
5,0.5081237068635781,188,277,1,188,277
5,0.5081237068635781,189,277,1,189,277
5,0.5081237068635781,190,278,1,190,278
5,0.5081237068635781,191,279,1,191,279
5,0.5081237068635781,192,279,1,192,279
5,0.5081237068635781,193,280,1,193,280
5,0.5081237068635781,194,281,1,194,281
5,0.5081237068635781,195,282,1,195,282
5,0.5081237068635781,196,283,1,196,283
5,0.5081237068635781,197,283,1,197,283
5,0.5081237068635781,198,284,1,198,284
5,0.5081237068635781,198,285,1,198,285
5,0.5081237068635781,199,286,1,199,286
5,0.5081237068635781,200,287,1,200,287
5,0.5081237068635781,200,288,1,200,288
5,0.5081237068635781,200,289,1,200,289
5,0.5081237068635781,201,290,1,201,290
5,0.5081237068635781,201,291,1,201,291
5,0.5081237068635781,201,292,1,201,292
5,0.5081237068635781,201,293,1,201,293
5,0.5081237068635781,201,294,1,201,294
5,0.5081237068635781,201,295,1,201,295
5,0.5081237068635781,201,296,1,201,296
5,0.5081237068635781,201,297,1,201,297
5,0.5081237068635781,201,298,1,201,298
5,0.5081237068635781,201,299,1,201,299
5,0.5081237068635781,201,300,1,201,300
6,0.5280709895347914,140,374,1,140,374
6,0.5280709895347914,141,375,1,141,375
6,0.5280709895347914,142,376,1,142,376
6,0.5280709895347914,143,377,1,143,377
6,0.5280709895347914,144,377,1,144,377
6,0.5280709895347914,145,378,1,145,378
6,0.5280709895347914,146,379,1,146,379
6,0.5280709895347914,147,380,1,147,380
6,0.5280709895347914,148,381,1,148,381
6,0.5280709895347914,149,382,1,149,382
6,0.5280709895347914,150,383,1,150,383
6,0.5280709895347914,151,383,1,151,383
6,0.5280709895347914,152,384,1,152,384
6,0.5280709895347914,153,385,1,153,385
6,0.5280709895347914,154,386,1,154,386
6,0.5280709895347914,155,387,1,155,387
6,0.5280709895347914,156,388,1,156,388
6,0.5280709895347914,157,389,1,157,389
6,0.5280709895347914,158,390,1,158,390
6,0.5280709895347914,159,390,1,159,390
6,0.5280709895347914,160,391,1,160,391
6,0.5280709895347914,161,392,1,161,392
6,0.5280709895347914,162,393,1,162,393
6,0.5280709895347914,163,394,1,163,394
6,0.5280709895347914,164,395,1,164,395
6,0.5280709895347914,165,396,1,165,396
6,0.5280709895347914,166,397,1,166,397
6,0.5280709895347914,167,398,1,167,398
6,0.5280709895347914,168,398,1,168,398
6,0.5280709895347914,169,399,1,169,399
6,0.5280709895347914,170,400,1,170,400
6,0.5280709895347914,171,401,1,171,401
6,0.5280709895347914,172,402,1,172,402
6,0.5280709895347914,173,403,1,173,403
6,0.5280709895347914,173,404,1,173,404
6,0.5280709895347914,174,405,1,174,405
6,0.5280709895347914,175,406,1,175,406
6,0.5280709895347914,176,407,1,176,407
6,0.5280709895347914,177,408,1,177,408
6,0.5280709895347914,178,409,1,178,409
6,0.5280709895347914,179,410,1,179,410
6,0.5280709895347914,180,411,1,180,411
6,0.5280709895347914,181,412,1,181,412
6,0.5280709895347914,182,413,1,182,413
6,0.5280709895347914,182,414,1,182,414
6,0.5280709895347914,183,415,1,183,415
6,0.5280709895347914,184,416,1,184,416
6,0.5280709895347914,185,417,1,185,417
6,0.5280709895347914,186,418,1,186,418
6,0.5280709895347914,187,419,1,187,419
7,0.5818965444638955,224,280,1,224,280
7,0.5818965444638955,224,281,1,224,281
7,0.5818965444638955,224,282,1,224,282
7,0.5818965444638955,224,283,1,224,283
7,0.5818965444638955,224,284,1,224,284
7,0.5818965444638955,224,285,1,224,285
7,0.5818965444638955,224,286,1,224,286
7,0.5818965444638955,224,287,1,224,287
7,0.5818965444638955,224,288,1,224,288
7,0.5818965444638955,223,289,1,223,289
7,0.5818965444638955,223,290,1,223,290
7,0.5818965444638955,223,291,1,223,291
7,0.5818965444638955,223,292,1,223,292
7,0.5818965444638955,223,293,1,223,293
7,0.5818965444638955,223,294,1,223,294
7,0.5818965444638955,223,295,1,223,295
7,0.5818965444638955,223,296,1,223,296
7,0.5818965444638955,223,297,1,223,297
7,0.5818965444638955,223,298,1,223,298
7,0.5818965444638955,223,299,1,223,299
7,0.5818965444638955,223,300,1,223,300
7,0.5818965444638955,223,301,1,223,301
7,0.5818965444638955,223,302,1,223,302
7,0.5818965444638955,223,303,1,223,303
7,0.5818965444638955,223,304,1,223,304
7,0.5818965444638955,223,305,1,223,305
7,0.5818965444638955,222,306,1,222,306
7,0.5818965444638955,222,307,1,222,307
7,0.5818965444638955,222,308,1,222,308
7,0.5818965444638955,222,309,1,222,309
7,0.5818965444638955,222,310,1,222,310
7,0.5818965444638955,222,311,1,222,311
7,0.5818965444638955,222,312,1,222,312
7,0.5818965444638955,222,313,1,222,313
7,0.5818965444638955,222,314,1,222,314
7,0.5818965444638955,222,315,1,222,315
7,0.5818965444638955,222,316,1,222,316
7,0.5818965444638955,222,317,1,222,317
7,0.5818965444638955,222,318,1,222,318
7,0.5818965444638955,222,319,1,222,319
7,0.5818965444638955,222,320,1,222,320
7,0.5818965444638955,222,321,1,222,321
7,0.5818965444638955,222,322,1,222,322
7,0.5818965444638955,221,323,1,221,323
7,0.5818965444638955,221,324,1,221,324
7,0.5818965444638955,221,325,1,221,325
7,0.5818965444638955,221,326,1,221,326
7,0.5818965444638955,221,327,1,221,327
7,0.5818965444638955,221,328,1,221,328
7,0.5818965444638955,221,329,1,221,329
7,0.5818965444638955,221,330,1,221,330
7,0.5818965444638955,221,331,1,221,331
7,0.5818965444638955,221,332,1,221,332
7,0.5818965444638955,221,333,1,221,333
7,0.5818965444638955,221,334,1,221,334
7,0.5818965444638955,221,335,1,221,335
7,0.5818965444638955,221,336,1,221,336
7,0.5818965444638955,221,337,1,221,337
7,0.5818965444638955,221,338,1,221,338
7,0.5818965444638955,221,339,1,221,339
7,0.5818965444638955,221,340,1,221,340
7,0.5818965444638955,220,341,1,220,341
7,0.5818965444638955,220,342,1,220,342
7,0.5818965444638955,220,343,1,220,343
7,0.5818965444638955,220,344,1,220,344
7,0.5818965444638955,220,345,1,220,345
7,0.5818965444638955,220,346,1,220,346
7,0.5818965444638955,220,347,1,220,347
7,0.5818965444638955,220,348,1,220,348
7,0.5818965444638955,220,349,1,220,349
7,0.5818965444638955,220,350,1,220,350
7,0.5818965444638955,220,351,1,220,351
7,0.5818965444638955,220,352,1,220,352
7,0.5818965444638955,220,353,1,220,353
7,0.5818965444638955,220,354,1,220,354
7,0.5818965444638955,220,355,1,220,355
7,0.5818965444638955,220,356,1,220,356
7,0.5818965444638955,220,357,1,220,357
7,0.5818965444638955,219,358,1,219,358
7,0.5818965444638955,219,359,1,219,359
7,0.5818965444638955,219,360,1,219,360
7,0.5818965444638955,219,361,1,219,361
7,0.5818965444638955,219,362,1,219,362
7,0.5818965444638955,219,363,1,219,363
7,0.5818965444638955,219,364,1,219,364
7,0.5818965444638955,219,365,1,219,365
7,0.5818965444638955,219,366,1,219,366
7,0.5818965444638955,219,367,1,219,367
7,0.5818965444638955,219,368,1,219,368
7,0.5818965444638955,219,369,1,219,369
7,0.5818965444638955,219,370,1,219,370
7,0.5818965444638955,219,371,1,219,371
7,0.5818965444638955,219,372,1,219,372
7,0.5818965444638955,219,373,1,219,373
7,0.5818965444638955,219,374,1,219,374
7,0.5818965444638955,219,375,1,219,375
7,0.5818965444638955,218,376,1,218,376
7,0.5818965444638955,218,377,1,218,377
7,0.5818965444638955,218,378,1,218,378
7,0.5818965444638955,218,379,1,218,379
7,0.5818965444638955,218,380,1,218,380
7,0.5818965444638955,218,381,1,218,381
7,0.5818965444638955,218,382,1,218,382
7,0.5818965444638955,218,383,1,218,383
7,0.5818965444638955,218,384,1,218,384
7,0.5818965444638955,218,385,1,218,385
7,0.5818965444638955,218,386,1,218,386
7,0.5818965444638955,218,387,1,218,387
7,0.5818965444638955,218,388,1,218,388
7,0.5818965444638955,218,389,1,218,389
7,0.5818965444638955,218,390,1,218,390
7,0.5818965444638955,218,391,1,218,391
7,0.5818965444638955,218,392,1,218,392
7,0.5818965444638955,218,393,1,218,393
7,0.5818965444638955,217,394,1,217,394
7,0.5818965444638955,217,395,1,217,395
7,0.5818965444638955,217,396,1,217,396
7,0.5818965444638955,217,397,1,217,397
7,0.5818965444638955,217,398,1,217,398
7,0.5818965444638955,217,399,1,217,399
7,0.5818965444638955,217,400,1,217,400
7,0.5818965444638955,217,401,1,217,401
7,0.5818965444638955,217,402,1,217,402
7,0.5818965444638955,217,403,1,217,403
7,0.5818965444638955,217,404,1,217,404
7,0.5818965444638955,217,405,1,217,405
7,0.5818965444638955,217,406,1,217,406
7,0.5818965444638955,217,407,1,217,407
7,0.5818965444638955,217,408,1,217,408
7,0.5818965444638955,217,409,1,217,409
7,0.5818965444638955,217,410,1,217,410
7,0.5818965444638955,217,411,1,217,411
7,0.5818965444638955,217,412,1,217,412
7,0.5818965444638955,217,413,1,217,413
7,0.5818965444638955,216,414,1,216,414
7,0.5818965444638955,216,415,1,216,415
7,0.5818965444638955,216,416,1,216,416
7,0.5818965444638955,216,417,1,216,417
7,0.5818965444638955,216,418,1,216,418
7,0.5818965444638955,216,419,1,216,419
7,0.5818965444638955,216,420,1,216,420
7,0.5818965444638955,216,421,1,216,421
7,0.5818965444638955,216,422,1,216,422
7,0.5818965444638955,216,423,1,216,423
7,0.5818965444638955,216,424,1,216,424
7,0.5818965444638955,216,425,1,216,425
7,0.5818965444638955,216,426,1,216,426
7,0.5818965444638955,216,427,1,216,427
7,0.5818965444638955,216,428,1,216,428
7,0.5818965444638955,216,429,1,216,429
7,0.5818965444638955,216,430,1,216,430
7,0.5818965444638955,216,431,1,216,431
7,0.5818965444638955,216,432,1,216,432
7,0.5818965444638955,216,433,1,216,433
7,0.5818965444638955,216,434,1,216,434
7,0.5818965444638955,216,435,1,216,435
7,0.5818965444638955,216,436,1,216,436
7,0.5818965444638955,216,437,1,216,437
7,0.5818965444638955,216,438,1,216,438
7,0.5818965444638955,216,439,1,216,439
7,0.5818965444638955,216,440,1,216,440
7,0.5818965444638955,216,441,1,216,441
7,0.5818965444638955,216,442,1,216,442
7,0.5818965444638955,215,443,1,215,443
7,0.5818965444638955,215,444,1,215,444
7,0.5818965444638955,215,445,1,215,445
7,0.5818965444638955,215,446,1,215,446
7,0.5818965444638955,215,447,1,215,447
7,0.5818965444638955,215,448,1,215,448
7,0.5818965444638955,215,449,1,215,449
7,0.5818965444638955,215,450,1,215,450
7,0.5818965444638955,215,451,1,215,451
7,0.5818965444638955,215,452,1,215,452
7,0.5818965444638955,215,453,1,215,453
7,0.5818965444638955,215,454,1,215,454
7,0.5818965444638955,215,455,1,215,455
7,0.5818965444638955,215,456,1,215,456
7,0.5818965444638955,215,457,1,215,457
7,0.5818965444638955,215,458,1,215,458
7,0.5818965444638955,215,459,1,215,459
7,0.5818965444638955,215,460,1,215,460
7,0.5818965444638955,215,461,1,215,461
7,0.5818965444638955,215,462,1,215,462
7,0.5818965444638955,215,463,1,215,463
7,0.5818965444638955,215,464,1,215,464
7,0.5818965444638955,215,465,1,215,465
7,0.5818965444638955,215,466,1,215,466
7,0.5818965444638955,215,467,1,215,467
7,0.5818965444638955,215,468,1,215,468
7,0.5818965444638955,215,469,1,215,469
7,0.5818965444638955,215,470,1,215,470
7,0.5818965444638955,215,471,1,215,471
7,0.5818965444638955,215,472,1,215,472
7,0.5818965444638955,215,473,1,215,473
7,0.5818965444638955,215,474,1,215,474
7,0.5818965444638955,215,475,1,215,475
7,0.5818965444638955,215,476,1,215,476
7,0.5818965444638955,215,477,1,215,477
7,0.5818965444638955,215,478,1,215,478
7,0.5818965444638955,215,479,1,215,479
7,0.5818965444638955,215,480,1,215,480
7,0.5818965444638955,215,481,1,215,481
7,0.5818965444638955,215,482,1,215,482
7,0.5818965444638955,215,483,1,215,483
7,0.5818965444638955,215,484,1,215,484
7,0.5818965444638955,215,485,1,215,485
7,0.5818965444638955,215,486,1,215,486
7,0.5818965444638955,215,487,1,215,487
7,0.5818965444638955,215,488,1,215,488
7,0.5818965444638955,215,489,1,215,489
7,0.5818965444638955,215,490,1,215,490
7,0.5818965444638955,215,491,1,215,491
7,0.5818965444638955,215,492,1,215,492
7,0.5818965444638955,215,493,1,215,493
7,0.5818965444638955,215,494,1,215,494
7,0.5818965444638955,215,495,1,215,495
7,0.5818965444638955,215,496,1,215,496
7,0.5818965444638955,215,497,1,215,497
7,0.5818965444638955,215,498,1,215,498
7,0.5818965444638955,215,499,1,215,499
8,0.5019687202105187,185,299,1,185,299
8,0.5019687202105187,185,300,1,185,300
8,0.5019687202105187,184,301,1,184,301
8,0.5019687202105187,184,302,1,184,302
8,0.5019687202105187,183,303,1,183,303
8,0.5019687202105187,183,304,1,183,304
8,0.5019687202105187,182,305,1,182,305
8,0.5019687202105187,182,306,1,182,306
8,0.5019687202105187,181,307,1,181,307
8,0.5019687202105187,181,308,1,181,308
8,0.5019687202105187,180,309,1,180,309
8,0.5019687202105187,180,310,1,180,310
8,0.5019687202105187,179,311,1,179,311
8,0.5019687202105187,179,312,1,179,312
8,0.5019687202105187,179,313,1,179,313
8,0.5019687202105187,178,314,1,178,314
8,0.5019687202105187,178,315,1,178,315
8,0.5019687202105187,177,316,1,177,316
8,0.5019687202105187,177,317,1,177,317
8,0.5019687202105187,176,318,1,176,318
8,0.5019687202105187,176,319,1,176,319
8,0.5019687202105187,175,320,1,175,320
8,0.5019687202105187,175,321,1,175,321
8,0.5019687202105187,174,322,1,174,322
8,0.5019687202105187,174,323,1,174,323
8,0.5019687202105187,173,324,1,173,324
8,0.5019687202105187,172,325,1,172,325
8,0.5019687202105187,172,326,1,172,326
8,0.5019687202105187,171,327,1,171,327
8,0.5019687202105187,171,328,1,171,328
8,0.5019687202105187,170,329,1,170,329
8,0.5019687202105187,169,330,1,169,330
8,0.5019687202105187,168,331,1,168,331
8,0.5019687202105187,167,332,1,167,332
8,0.5019687202105187,166,332,1,166,332
8,0.5019687202105187,165,333,1,165,333
8,0.5019687202105187,164,333,1,164,333
8,0.5019687202105187,163,334,1,163,334
8,0.5019687202105187,162,334,1,162,334
8,0.5019687202105187,161,334,1,161,334
8,0.5019687202105187,160,334,1,160,334
8,0.5019687202105187,159,334,1,159,334
8,0.5019687202105187,158,334,1,158,334
8,0.5019687202105187,157,334,1,157,334
8,0.5019687202105187,156,335,1,156,335
8,0.5019687202105187,155,335,1,155,335
8,0.5019687202105187,154,335,1,154,335
8,0.5019687202105187,153,335,1,153,335
8,0.5019687202105187,152,335,1,152,335
8,0.5019687202105187,151,335,1,151,335
8,0.5019687202105187,150,335,1,150,335
8,0.5019687202105187,149,335,1,149,335
8,0.5019687202105187,148,335,1,148,335
9,0.5469481787247897,126,499,1,126,499
9,0.5469481787247897,127,499,1,127,499
9,0.5469481787247897,128,498,1,128,498
9,0.5469481787247897,129,498,1,129,498
9,0.5469481787247897,130,497,1,130,497
9,0.5469481787247897,131,496,1,131,496
9,0.5469481787247897,132,496,1,132,496
9,0.5469481787247897,133,495,1,133,495
9,0.5469481787247897,134,494,1,134,494
9,0.5469481787247897,135,494,1,135,494
9,0.5469481787247897,136,493,1,136,493
9,0.5469481787247897,137,493,1,137,493
9,0.5469481787247897,138,492,1,138,492
9,0.5469481787247897,139,491,1,139,491
9,0.5469481787247897,140,491,1,140,491
9,0.5469481787247897,141,490,1,141,490
9,0.5469481787247897,142,490,1,142,490
9,0.5469481787247897,143,489,1,143,489
9,0.5469481787247897,144,488,1,144,488
9,0.5469481787247897,145,488,1,145,488
9,0.5469481787247897,146,487,1,146,487
9,0.5469481787247897,147,486,1,147,486
9,0.5469481787247897,148,486,1,148,486
9,0.5469481787247897,149,485,1,149,485
9,0.5469481787247897,150,484,1,150,484
9,0.5469481787247897,151,484,1,151,484
9,0.5469481787247897,152,483,1,152,483
9,0.5469481787247897,153,482,1,153,482
9,0.5469481787247897,154,482,1,154,482
9,0.5469481787247897,155,481,1,155,481
9,0.5469481787247897,156,480,1,156,480
9,0.5469481787247897,157,479,1,157,479
9,0.5469481787247897,158,479,1,158,479
9,0.5469481787247897,159,478,1,159,478
9,0.5469481787247897,160,477,1,160,477
9,0.5469481787247897,161,476,1,161,476
9,0.5469481787247897,162,475,1,162,475
9,0.5469481787247897,163,474,1,163,474
9,0.5469481787247897,164,473,1,164,473
9,0.5469481787247897,164,472,1,164,472
9,0.5469481787247897,165,471,1,165,471
9,0.5469481787247897,166,470,1,166,470
9,0.5469481787247897,166,469,1,166,469
9,0.5469481787247897,166,468,1,166,468
9,0.5469481787247897,167,467,1,167,467
9,0.5469481787247897,167,466,1,167,466
9,0.5469481787247897,167,465,1,167,465
9,0.5469481787247897,168,464,1,168,464
9,0.5469481787247897,168,463,1,168,463
9,0.5469481787247897,168,462,1,168,462
9,0.5469481787247897,168,461,1,168,461
9,0.5469481787247897,168,460,1,168,460
9,0.5469481787247897,169,459,1,169,459
9,0.5469481787247897,169,458,1,169,458
9,0.5469481787247897,169,457,1,169,457
9,0.5469481787247897,169,456,1,169,456
9,0.5469481787247897,169,455,1,169,455
9,0.5469481787247897,169,454,1,169,454
9,0.5469481787247897,169,453,1,169,453
9,0.5469481787247897,170,452,1,170,452
9,0.5469481787247897,170,451,1,170,451
9,0.5469481787247897,170,450,1,170,450
9,0.5469481787247897,170,449,1,170,449
9,0.5469481787247897,170,448,1,170,448
9,0.5469481787247897,170,447,1,170,447
9,0.5469481787247897,170,446,1,170,446
9,0.5469481787247897,170,445,1,170,445
9,0.5469481787247897,170,444,1,170,444
9,0.5469481787247897,170,443,1,170,443
9,0.5469481787247897,171,442,1,171,442
9,0.5469481787247897,171,441,1,171,441
9,0.5469481787247897,171,440,1,171,440
9,0.5469481787247897,171,439,1,171,439
9,0.5469481787247897,171,438,1,171,438
9,0.5469481787247897,171,437,1,171,437
